dCategory,Team,League,City,City Alt.,Neighborhood,Intensity,zipcode,US lat,US lon,Match,Race,Fandom Level,helper,"Struggling (Less than $10,000)","Getting By ($10,000 to $14,999)","Getting By ($15,000 to $19,999)","Starting Out ($20,000 to $24,999)","Starting Out ($25,000 to $29,999)","Starting Out ($30,000 to $34,999)","Middle Class ($35,000 to $39,999)","Middle Class ($40,000 to $44,999)","Middle Class ($45,000 to $49,999)","Comfortable ($50,000 to $59,999)","Comfortable ($60,000 to $74,999)","Doing Well ($75,000 to $99,999)","Prosperous ($100,000 to $124,999)","Prosperous ($125,000 to $149,999)","Wealthy ($150,000 to $199,999)","Affluent ($200,000 or more)"
Fans,New York Jets,NFL,Elwood,Elwood,Elwood,0,60421,41.44288,-88.090588,,Hispanic,convertible,0.24,6,0,0,0,0,0,0,11,0,1,4,0,6,4,0,0
Fans,New York Jets,NFL,Farmington,Farmington,Farmington,0,14425,42.958041,-77.308256,,Hispanic,convertible,0.24,0,0,3,0,0,18,12,0,0,0,6,0,5,2,5,0
Fans,New York Jets,NFL,Flint Township,Flint,Flint,0,48507,42.982076,-83.734004,,Hispanic,convertible,0.24,0,0,0,0,0,8,13,0,2,24,5,3,10,0,0,0
Fans,New York Jets,NFL,Florham Park,Florham Park,Florham Park,100,7932,40.7735,-74.397996,,Hispanic,avid,0.24,5,0,0,0,0,0,0,0,0,0,11,0,0,16,8,20
Fans,New York Jets,NFL,Forestville,District Heights,District Heights,8,20747,38.851262,-76.885744,,Hispanic,casual,0.24,3,0,0,6,9,7,12,8,0,19,30,46,9,11,4,2
Fans,New York Jets,NFL,Fort Edward,Fort Edward,Fort Edward,0,12828,43.26702,-73.58456,,Hispanic,convertible,0.24,0,0,0,0,20,0,0,0,0,0,5,2,0,0,0,0
Fans,New York Jets,NFL,Fort Salonga,Northport,Northport,0,11768,40.914289,-73.33268,,Hispanic,convertible,0.24,0,0,0,0,0,0,0,0,16,0,0,5,4,3,3,11
Fans,New York Jets,NFL,Franklin Square,Franklin Square,Franklin Square,0,11010,40.700101,-73.674074,,Hispanic,convertible,0.24,0,5,0,6,0,10,3,1,0,14,15,37,16,20,30,109
Fans,New York Jets,NFL,Gautier,Gautier,Gautier,0,39553,30.421676,-88.66487,,Hispanic,convertible,0.24,3,21,0,0,0,0,1,9,0,23,12,7,13,5,9,0
Fans,New York Jets,NFL,Georgetown,Georgetown,Georgetown,0,13072,42.768124,-75.788393,,Hispanic,convertible,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,New York Jets,NFL,Gettysburg,Gettysburg,Gettysburg,0,17325,39.840922,-77.226591,,Hispanic,convertible,0.24,0,0,5,5,0,24,15,0,2,15,4,9,20,13,0,3
Fans,New York Jets,NFL,Gladwyne,Gladwyne,Gladwyne,0,19035,40.04486,-75.280686,,Hispanic,convertible,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,New York Jets,NFL,Glen Cove,Glen Cove,Glen Cove,10,11542,40.86232,-73.63374,,Hispanic,casual,0.24,100,25,0,7,8,5,20,52,20,33,45,103,61,20,58,58
Fans,New York Jets,NFL,Goldens Bridge,Goldens Bridge,Goldens Bridge,0,10526,41.300361,-73.647891,,Hispanic,convertible,0.24,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0
Fans,New York Jets,NFL,Haddon Heights,Haddon Heights,Haddon Heights,0,8035,39.879163,-75.065666,,Hispanic,convertible,0.24,0,1,0,4,0,0,0,0,0,0,0,3,3,0,5,0
Fans,New York Jets,NFL,Hamptons at Boca Raton,Boca Raton,Boca Raton,0,33434,26.381132,-80.170567,,Hispanic,convertible,0.24,24,20,47,9,10,16,9,23,11,16,43,26,4,10,26,61
Fans,New York Jets,NFL,Hardwick,Hardwick,Hardwick,0,1037,42.347856,-72.225251,,Hispanic,convertible,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,New York Jets,NFL,Hartsdale,Hartsdale,Hartsdale,0,10530,41.019105,-73.812077,,Hispanic,convertible,0.24,5,1,0,2,0,0,0,0,4,16,11,20,18,10,19,20
Fans,New York Jets,NFL,Hawley,Hawley,Hawley,0,18428,41.482733,-75.24019,,Hispanic,convertible,0.24,0,0,0,6,2,0,11,8,0,3,14,4,16,0,3,0
Fans,New York Jets,NFL,Hazlet,Hazlet,Hazlet,0,7730,40.423057,-74.176036,,Hispanic,convertible,0.24,3,0,0,0,4,0,2,4,2,2,2,16,18,14,46,32
Fans,New York Jets,NFL,Hillside,Hillside,Hillside,0,60162,41.87781,-87.90284,,Hispanic,convertible,0.24,3,10,0,0,3,3,2,3,0,27,18,34,28,7,11,7
Fans,New York Jets,NFL,Hoboken,Hoboken,Hoboken,10,7030,40.746851,-74.033934,,Hispanic,casual,0.24,96,102,26,55,41,41,38,26,7,44,36,63,68,47,74,162
Fans,New York Jets,NFL,Hoffman,Hoffman,Hoffman,0,28347,35.035103,-79.551692,,Hispanic,convertible,0.24,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
Fans,New York Jets,NFL,Holbrook,Holbrook,Holbrook,0,2343,42.144424,-71.00289,,Hispanic,convertible,0.24,0,0,0,0,0,4,0,0,0,0,11,0,0,0,26,5
Fans,New York Jets,NFL,Holmdel,Holmdel,Holmdel,18,7733,40.376408,-74.170037,,Hispanic,casual,0.24,2,0,0,0,0,0,0,0,0,0,3,0,5,0,4,30
Fans,New York Jets,NFL,Holtsville,Holtsville,Holtsville,0,11742,40.798994,-73.048985,,Hispanic,convertible,0.24,2,0,7,0,31,0,0,0,0,0,8,22,0,33,9,24
Fans,New York Jets,NFL,Hopewell Junction,Hopewell Junction,Hopewell Junction,0,12533,41.58436,-73.80236,,Hispanic,convertible,0.24,6,18,14,0,3,7,18,0,2,3,9,4,35,6,15,60
Fans,New York Jets,NFL,Howards Grove,Sheboygan,Sheboygan,4,53083,43.815872,-87.764212,,Hispanic,convertible,0.24,8,9,0,0,0,7,15,2,4,0,6,1,0,3,6,14
Fans,New York Jets,NFL,Huntington,Huntington,Huntington,30,25701,38.371727,-82.412866,,Hispanic,casual,0.24,7,0,9,2,3,0,1,5,0,2,0,8,0,0,0,0
Fans,New York Jets,NFL,Irvington,Irvington,Irvington,0,10533,41.03922,-73.86823,,Hispanic,convertible,0.24,0,0,0,0,0,0,0,0,0,5,5,4,0,10,8,1
Fans,New York Jets,NFL,Irwindale,Duarte,Azusa,0,91010,34.141586,-117.957627,,Hispanic,convertible,0.24,24,33,27,41,25,37,16,24,7,58,74,99,118,63,116,103
Fans,New York Jets,NFL,Jericho,Jericho,Jericho,0,11753,40.789722,-73.539911,,Hispanic,convertible,0.24,0,0,4,0,0,0,0,0,0,0,2,0,3,0,0,5
Fans,New York Jets,NFL,Kenhorst,Reading,Reading,0,19607,40.299463,-75.987606,,Hispanic,convertible,0.24,7,16,4,21,0,28,0,11,11,41,27,79,41,9,19,5
Fans,New York Jets,NFL,Kingston Springs,Kingston Springs,Kingston Springs,0,37082,36.102,-87.11501,,Hispanic,convertible,0.24,0,0,0,0,0,0,0,0,0,0,3,2,4,0,0,0
Fans,New York Jets,NFL,Knik-Fairview,Wasilla,Wasilla,0,99654,61.581305,-149.374335,,Hispanic,convertible,0.24,19,5,12,0,5,5,4,0,22,8,23,17,16,13,13,6
Fans,New York Jets,NFL,Lagrangeville,Lagrangeville,Lagrangeville,0,12540,41.633029,-73.743183,,Hispanic,convertible,0.24,4,0,0,0,0,0,14,0,8,0,16,2,24,4,0,14
Fans,New York Jets,NFL,Lake Murray of Richland,Chapin,Chapin,0,29036,34.135909,-81.334355,,Hispanic,convertible,0.24,0,0,0,1,8,3,0,0,4,0,10,1,2,10,8,10
Fans,New York Jets,NFL,Lake Ronkonkoma,Ronkonkoma,Ronkonkoma,26,11779,40.808322,-73.130469,,Hispanic,casual,0.24,12,5,5,11,41,4,4,8,2,1,88,60,70,32,55,53
Fans,New York Jets,NFL,Lake Success,Great Neck,Great Neck,0,11020,40.771442,-73.714819,,Hispanic,convertible,0.24,0,5,0,0,0,0,0,0,0,1,0,0,5,2,0,12
Fans,New York Jets,NFL,Larchmont,Larchmont,Larchmont,12,10538,40.92788,-73.7518,,Hispanic,casual,0.24,0,0,0,10,0,0,5,0,0,0,38,21,5,11,11,42
Fans,New York Jets,NFL,Lawton,Lawton,Lawton,0,73501,34.557945,-98.290973,,Hispanic,convertible,0.24,12,38,15,20,0,0,2,7,18,38,15,20,20,1,6,4
Fans,New York Jets,NFL,Lebanon,Lebanon,Lebanon,0,17042,40.331594,-76.397634,,Hispanic,convertible,0.24,59,13,47,19,14,47,28,12,10,41,33,41,31,0,5,23
Fans,New York Jets,NFL,Levittown,Levittown,Levittown,11,11756,40.7228,-73.515819,,Hispanic,casual,0.24,0,0,2,3,2,0,3,12,19,0,41,29,46,70,134,116
Fans,New York Jets,NFL,Lincoln Beach,Lincoln City,Lincoln City,0,97367,44.908891,-123.98885,,Hispanic,convertible,0.24,11,0,0,7,2,13,3,0,0,3,9,9,10,0,6,0
Fans,New York Jets,NFL,Little Egg Harbor Township,Tuckerton,Tuckerton,0,8087,39.60317,-74.34014,,Hispanic,convertible,0.24,0,3,5,4,2,3,3,4,11,6,7,21,7,12,4,0
Fans,New York Jets,NFL,Little Ferry,Little Ferry,Little Ferry,0,7643,40.85288,-74.04208,,Hispanic,convertible,0.24,8,5,9,9,7,23,0,6,30,6,26,45,11,10,66,40
Fans,New York Jets,NFL,Livingston,Livingston,Livingston,10,38570,36.38519,-85.329392,,Hispanic,casual,0.24,0,4,0,0,8,0,0,5,0,0,0,0,0,0,0,0
Fans,New York Jets,NFL,Long Beach,Long Beach,Long Beach,16,90802,33.756024,-118.201101,,Hispanic,casual,0.24,106,61,56,33,57,89,57,46,129,120,176,277,97,48,106,48
Fans,New York Jets,NFL,Loudon,Loudon,Loudon,0,3307,43.319339,-71.467006,,Hispanic,convertible,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,New York Jets,NFL,Lower Allen,Mechanicsburg,Mechanicsburg,0,17055,40.182917,-77.004599,,Hispanic,convertible,0.24,27,0,0,5,7,11,2,4,0,12,7,13,26,0,6,4
Fans,New York Jets,NFL,Lyndon,Lyndon,Lyndon,0,66451,38.622848,-95.656131,,Hispanic,convertible,0.24,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
Fans,New York Jets,NFL,Macedon,Macedon,Macedon,0,14502,43.110807,-77.31345,,Hispanic,convertible,0.24,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Fans,New York Jets,NFL,Madison Heights,Madison Heights,Madison Heights,0,48071,42.48587,-83.1052,,Hispanic,convertible,0.24,0,0,5,10,0,0,4,14,14,7,0,2,8,0,0,0
Fans,New York Jets,NFL,Mahopac,Mahopac,Mahopac,0,10541,41.412395,-73.752059,,Hispanic,convertible,0.24,12,0,3,0,0,3,0,0,1,13,15,58,21,5,50,92
Fans,New York Jets,NFL,Manchester Township,Whiting,Whiting,9,8759,39.95456,-74.37848,,Hispanic,casual,0.24,12,9,6,24,13,8,9,8,5,17,27,10,6,12,17,4
Fans,New York Jets,NFL,Manorville,Manorville,Manorville,41,11949,40.866412,-72.80456,,Hispanic,casual,0.24,0,0,0,0,6,0,0,0,0,0,0,3,7,24,21,23
Fans,New York Jets,NFL,Mechanicville,Mechanicville,Mechanicville,0,12118,42.90285,-73.68734,,Hispanic,convertible,0.24,3,0,0,0,0,0,12,0,3,0,0,0,0,6,0,7
Fans,New York Jets,NFL,Medford,Medford,Medford,0,97501,42.265974,-122.900832,,Hispanic,convertible,0.24,26,20,7,58,78,53,53,24,25,78,97,124,28,29,7,3
Fans,New York Jets,NFL,Meriden,Meriden,Meriden,18,6450,41.536498,-72.801901,,Hispanic,casual,0.24,103,78,28,57,29,30,69,20,61,162,160,120,91,23,55,57
Fans,New York Jets,NFL,Middlebury,Middlebury,Middlebury,0,5753,43.991942,-73.171578,,Hispanic,convertible,0.24,0,0,0,0,0,0,3,0,0,0,0,0,1,1,1,0
Fans,New York Jets,NFL,Milford,Milford,Milford,0,1757,42.147087,-71.528085,,Hispanic,convertible,0.24,7,0,3,7,8,1,15,4,0,16,46,54,27,18,2,14
Fans,New York Jets,NFL,Milford,Milford,Milford,0,1757,42.147087,-71.528085,,Hispanic,convertible,0.24,7,0,3,7,8,1,15,4,0,16,46,54,27,18,2,14
Fans,New York Jets,NFL,Milltown,Milltown,Milltown,0,54858,45.51583,-92.461712,,Hispanic,convertible,0.24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
