dCategory,Team,League,City,City Alt.,Neighborhood,zipcode,Intensity Score,US lat,US lon,Race,Fandom Level,"Struggling (Less than $10,000)","Getting By ($10,000 to $14,999)","Getting By ($15,000 to $19,999)","Starting Out ($20,000 to $24,999)","Starting Out ($25,000 to $29,999)","Starting Out ($30,000 to $34,999)","Middle Class ($35,000 to $39,999)","Middle Class ($40,000 to $44,999)","Middle Class ($45,000 to $49,999)","Comfortable ($50,000 to $59,999)","Comfortable ($60,000 to $74,999)","Doing Well ($75,000 to $99,999)","Prosperous ($100,000 to $124,999)","Prosperous ($125,000 to $149,999)","Wealthy ($150,000 to $199,999)","Affluent ($200,000 or more)"
Fans,Brooklyn Nets,NBA,Collingswood,Altoona,Altoona,8108,0,39.91817,-75.07128,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Brooklyn Nets,NBA,Commack,Aloha,Aloha,11725,28,40.842247,-73.280935,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Brooklyn Nets,NBA,Congers,Altoona,Altoona,10920,0,41.152545,-73.936305,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Brooklyn Nets,NBA,Coram,Newton,Newton,11727,20,40.88124,-73.00588,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Brooklyn Nets,NBA,Denville,Raiford,Raiford,7834,42,40.881248,-74.489349,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Brooklyn Nets,NBA,Diamondhead,Altus,Altus,39525,0,30.372821,-89.377942,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
Fans,Brooklyn Nets,NBA,Dix Hills,Frisco,Frisco,11746,50,40.814348,-73.363363,Native American,avid,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1
Fans,Brooklyn Nets,NBA,Dolton,Blakely,Blakely,60419,0,41.63892,-87.60727,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Brooklyn Nets,NBA,Dumont,Aloha,Aloha,7628,0,40.94065,-73.99681,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Brooklyn Nets,NBA,East Brunswick,Altadena,Altadena,8816,47,40.427697,-74.421695,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Brooklyn Nets,NBA,East Orange,Altoona,Altoona,7017,91,40.77185,-74.207039,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Brooklyn Nets,NBA,East Providence,Alvin,Alvin,2914,36,41.813429,-71.363348,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Brooklyn Nets,NBA,East Rockaway,Altadena,Altadena,11518,39,40.640387,-73.668224,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Brooklyn Nets,NBA,Eastchester,Altoona,Altoona,10709,0,40.956098,-73.812177,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Brooklyn Nets,NBA,Eastpointe,Amana,Amana,48021,18,42.464986,-82.944318,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Brooklyn Nets,NBA,Eatontown,Newton,Newton,7724,43,40.30466,-74.073433,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Fans,Brooklyn Nets,NBA,Elizabeth,Aberdeen,Aberdeen,7201,52,40.672052,-74.183438,Native American,avid,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Fans,Brooklyn Nets,NBA,Elmont,Five Points,Five Points,11003,99,40.697558,-73.704946,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
Fans,Brooklyn Nets,NBA,Englewood,Altamont,Altamont,34223,27,26.982666,-82.3542,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Brooklyn Nets,NBA,Evesham Township,Newton,Newton,8053,21,39.90153,-74.92957,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Fans,Brooklyn Nets,NBA,Fairview,Taylorsville,Taylorsville,37062,0,36.007285,-87.081394,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Brooklyn Nets,NBA,Fanwood,Altoona,Altoona,7023,0,40.641902,-74.387044,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Brooklyn Nets,NBA,Far Hills,Amana,Amana,7931,23,40.699572,-74.653603,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Brooklyn Nets,NBA,Five Forks,Newton,Newton,29681,0,34.767679,-82.225003,Native American,convertible,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Fans,Brooklyn Nets,NBA,Flemington,Altamont,Altamont,8822,0,40.50786,-74.863283,Native American,convertible,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0
Fans,Brooklyn Nets,NBA,Florham Park,Altoona,Altoona,7932,0,40.7735,-74.397996,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Brooklyn Nets,NBA,Fort Lee,Aloha,Aloha,7024,61,40.848745,-73.974032,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Fans,Brooklyn Nets,NBA,Franklin Lakes,Altoona,Altoona,7417,0,41.010464,-74.20831,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Brooklyn Nets,NBA,Franklin Township,Newton,Newton,8873,30,40.491002,-74.523648,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Brooklyn Nets,NBA,Gardnertown,Raiford,Raiford,12550,0,41.539574,-74.057223,Native American,convertible,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Fans,Brooklyn Nets,NBA,Garfield,Altus,Altus,7026,59,40.884648,-74.110336,Native American,avid,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Brooklyn Nets,NBA,Glen Cove,Frisco,Frisco,11542,57,40.86232,-73.63374,Native American,avid,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0
Fans,Brooklyn Nets,NBA,Glen Ridge,Blakely,Blakely,7028,75,40.807499,-74.205039,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Brooklyn Nets,NBA,Gloversville,Aloha,Aloha,12078,0,43.114958,-74.344328,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Brooklyn Nets,NBA,Goldens Bridge,Altadena,Altadena,10526,0,41.300361,-73.647891,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Brooklyn Nets,NBA,Goshen,Altoona,Altoona,10924,0,41.40204,-74.32432,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Brooklyn Nets,NBA,Green Brook Township,Alvin,Alvin,8812,0,40.589702,-74.463947,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Brooklyn Nets,NBA,Hanover,Altadena,Altadena,21076,66,39.192885,-76.724137,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Fans,Brooklyn Nets,NBA,Harrison,Altoona,Altoona,10528,34,40.979118,-73.723036,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Brooklyn Nets,NBA,Harrison,Amana,Amana,10528,30,40.979118,-73.723036,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Brooklyn Nets,NBA,Hauppauge,Newton,Newton,11788,34,40.819074,-73.2122,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Brooklyn Nets,NBA,Haverstraw,Aberdeen,Aberdeen,10927,0,41.191694,-73.964933,Native American,convertible,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Fans,Brooklyn Nets,NBA,Hawthorne,Five Points,Five Points,7506,0,40.954375,-74.161788,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Brooklyn Nets,NBA,Hazleton,Altamont,Altamont,18201,0,40.947134,-75.957126,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Fans,Brooklyn Nets,NBA,Hicksville,Newton,Newton,11801,46,40.762304,-73.524452,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
Fans,Brooklyn Nets,NBA,Highland,Taylorsville,Taylorsville,60035,0,42.187424,-87.811865,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Brooklyn Nets,NBA,Highland Park,Altoona,Altoona,8904,0,40.499866,-74.428095,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Brooklyn Nets,NBA,Hoboken,Amana,Amana,7030,32,40.746851,-74.033934,Native American,casual,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Fans,Brooklyn Nets,NBA,Hope Hull,Newton,Newton,36043,0,32.206441,-86.380464,Native American,convertible,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Brooklyn Nets,NBA,Huntington,Altamont,Altamont,25701,34,38.371727,-82.412866,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Brooklyn Nets,NBA,Jersey City,Altoona,Altoona,7302,45,40.726001,-74.047304,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Fans,Brooklyn Nets,NBA,Kenhorst,Aloha,Aloha,19607,0,40.299463,-75.987606,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Brooklyn Nets,NBA,Kettering,Altoona,Altoona,45429,23,39.684059,-84.163337,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Brooklyn Nets,NBA,Keyport,Newton,Newton,7735,0,40.43316,-74.19959,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Brooklyn Nets,NBA,Kinnelon,Raiford,Raiford,7405,0,40.998797,-74.426148,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Brooklyn Nets,NBA,La Plata,Altus,Altus,20646,0,38.513875,-77.01034,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Brooklyn Nets,NBA,LaPlace,Frisco,Frisco,70068,0,30.107701,-90.42675,Native American,convertible,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
Fans,Brooklyn Nets,NBA,Lacey Township,Blakely,Blakely,8731,0,39.876031,-74.230522,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Fans,Brooklyn Nets,NBA,Lawrence,Aloha,Aloha,1840,0,42.70734,-71.161052,Native American,convertible,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Brooklyn Nets,NBA,Leeds,Altadena,Altadena,35094,0,33.51828,-86.584472,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Brooklyn Nets,NBA,Lexington,Altoona,Altoona,40502,0,38.016674,-84.486043,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Brooklyn Nets,NBA,Little Falls,Alvin,Alvin,56345,0,45.980055,-94.245867,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Brooklyn Nets,NBA,Little Ferry,Altadena,Altadena,7643,0,40.85288,-74.04208,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Fans,Brooklyn Nets,NBA,Livingston,Altoona,Altoona,38570,92,36.38519,-85.329392,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Fans,Brooklyn Nets,NBA,Long Branch,Amana,Amana,7740,0,40.30428,-73.99236,Native American,convertible,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Fans,Brooklyn Nets,NBA,Long Hill,Newton,Newton,7933,0,40.689339,-74.472198,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Brooklyn Nets,NBA,Lopatcong,Aberdeen,Aberdeen,8865,0,40.69371,-75.19018,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Brooklyn Nets,NBA,Lumberton,Five Points,Five Points,8048,0,39.962299,-74.80007,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Brooklyn Nets,NBA,Lynbrook,Altamont,Altamont,11563,100,40.657602,-73.672574,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Fans,Brooklyn Nets,NBA,Mahopac,Newton,Newton,10541,0,41.412395,-73.752059,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Brooklyn Nets,NBA,Mahwah,Taylorsville,Taylorsville,7430,47,41.083159,-74.185895,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Brooklyn Nets,NBA,Manalapan Township,Altoona,Altoona,7726,48,40.29733,-74.3582,Native American,avid,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Fans,Brooklyn Nets,NBA,Massapequa,Amana,Amana,11758,27,40.66766,-73.47076,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Brooklyn Nets,NBA,Mastic Beach,Newton,Newton,11951,0,40.76144,-72.84014,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Brooklyn Nets,NBA,Mattituck,Altamont,Altamont,11952,0,41.00251,-72.54584,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Brooklyn Nets,NBA,Melville,Altoona,Altoona,11747,54,40.787248,-73.405573,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Brooklyn Nets,NBA,Merrick,Aloha,Aloha,11566,37,40.668501,-73.553628,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Brooklyn Nets,NBA,Middletown,Altoona,Altoona,21769,42,39.44371,-77.54471,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Brooklyn Nets,NBA,Middletown,Newton,Newton,21769,43,39.44371,-77.54471,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Brooklyn Nets,NBA,Milford,Raiford,Raiford,1757,0,42.147087,-71.528085,Native American,convertible,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Fans,Brooklyn Nets,NBA,Monroe Township,Altus,Altus,8831,32,40.343757,-74.42887,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Brooklyn Nets,NBA,Monroe Township,Frisco,Frisco,8831,10,40.343757,-74.42887,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Brooklyn Nets,NBA,Monroeville,Blakely,Blakely,15146,0,40.42118,-79.7881,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Brooklyn Nets,NBA,Montville,Aloha,Aloha,7045,33,40.906311,-74.363231,Native American,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Brooklyn Nets,NBA,Moore,Altadena,Altadena,73160,0,35.332438,-97.475217,Native American,convertible,0,0,0,1,1,6,5,1,1,0,6,9,1,3,1,1
Fans,Brooklyn Nets,NBA,Morris Plains,Altoona,Altoona,7950,0,40.82177,-74.48099,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Brooklyn Nets,NBA,Morristown,Alvin,Alvin,37813,49,36.188826,-83.261343,Native American,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Brooklyn Nets,NBA,Mount Kisco,Altadena,Altadena,10549,0,41.197329,-73.72286,Native American,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
