dCategory,Team,League,City,City Alt.,Neighborhood,Intensity,zipcode,US lat,US lon,Race,Fandom Level,"Struggling (Less than $10,000)","Getting By ($10,000 to $14,999)","Getting By ($15,000 to $19,999)","Starting Out ($20,000 to $24,999)","Starting Out ($25,000 to $29,999)","Starting Out ($30,000 to $34,999)","Middle Class ($35,000 to $39,999)","Middle Class ($40,000 to $44,999)","Middle Class ($45,000 to $49,999)","Comfortable ($50,000 to $59,999)","Comfortable ($60,000 to $74,999)","Doing Well ($75,000 to $99,999)","Prosperous ($100,000 to $124,999)","Prosperous ($125,000 to $149,999)","Wealthy ($150,000 to $199,999)","Affluent ($200,000 or more)"
Fans,Pittsburgh Steelers,NFL,Princeville,Princeville,Princeville,0,61559,40.929759,-89.757602,Black,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Pittsburgh Steelers,NFL,Prospect,Prospect,Prospect,40,16052,40.90451,-80.04645,Black,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Pittsburgh Steelers,NFL,Punxsutawney,Punxsutawney,Punxsutawney,26,15767,40.944538,-78.979845,Black,casual,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Fans,Pittsburgh Steelers,NFL,Rich Creek,Rich Creek,Rich Creek,0,24147,37.38234,-80.82258,Black,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Pittsburgh Steelers,NFL,Richmond,Richmond,Richmond,28,56368,45.460536,-94.536053,Black,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Pittsburgh Steelers,NFL,Robinson Township,Mc Kees Rocks,Mc Kees Rocks,41,15136,40.444235,-80.146724,Black,casual,68,19,4,8,3,8,44,5,0,55,11,52,6,0,11,4
Fans,Pittsburgh Steelers,NFL,Ross Township,Pittsburgh,Pittsburgh,39,15229,40.520343,-80.037048,Black,casual,0,0,10,0,0,0,0,8,0,0,0,0,5,8,3,0
Fans,Pittsburgh Steelers,NFL,Rouseville,Rouseville,Rouseville,67,16344,41.471714,-79.688057,Black,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Pittsburgh Steelers,NFL,Saint Clair,Saint Clair,Saint Clair,0,17970,40.720206,-76.19195,Black,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Pittsburgh Steelers,NFL,Saint Clairsville,Saint Clairsville,Saint Clairsville,24,43950,40.077792,-80.978797,Black,casual,0,0,0,0,0,0,3,1,0,0,0,0,9,0,0,0
Fans,Pittsburgh Steelers,NFL,Saint Marys,Saint Marys,Saint Marys,26,45885,40.584975,-84.376744,Black,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Pittsburgh Steelers,NFL,Sandersville,Sandersville,Sandersville,0,31082,32.974982,-82.840564,Black,convertible,62,30,6,41,26,22,12,11,30,26,21,30,11,7,7,0
Fans,Pittsburgh Steelers,NFL,Sandusky South,Sandusky,Sandusky,10,44870,41.399129,-82.724417,Black,casual,56,26,42,44,27,37,29,14,27,68,50,36,27,12,3,0
Fans,Pittsburgh Steelers,NFL,Sarver,Sarver,Sarver,39,16055,40.720919,-79.76262,Black,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Pittsburgh Steelers,NFL,Scott Township,Jermyn,Jermyn,38,18433,41.53091,-75.54546,Black,casual,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Fans,Pittsburgh Steelers,NFL,Scottdale,Scottdale,Scottdale,45,15683,40.10035,-79.58698,Black,casual,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Pittsburgh Steelers,NFL,Seneca,Seneca,Seneca,41,16346,41.378581,-79.707212,Black,casual,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Fans,Pittsburgh Steelers,NFL,Sewickley Heights,Sewickley,Sewickley,33,15143,40.568133,-80.146809,Black,casual,0,0,1,0,2,0,3,0,9,1,0,17,1,5,4,1
Fans,Pittsburgh Steelers,NFL,Shanor-Northvue,Butler,Butler,38,16001,40.885861,-79.934048,Black,casual,0,10,7,4,5,0,1,0,0,5,4,5,1,0,0,3
Fans,Pittsburgh Steelers,NFL,Sharon,Sharon,Sharon,33,16146,41.23311,-80.4934,Black,casual,14,47,28,10,3,7,3,9,0,28,10,1,0,9,0,0
Fans,Pittsburgh Steelers,NFL,Sharpsville,Sharpsville,Sharpsville,0,16150,41.283776,-80.400053,Black,convertible,0,4,0,0,0,0,0,2,7,5,0,0,0,0,0,0
Fans,Pittsburgh Steelers,NFL,Slippery Rock,Slippery Rock,Slippery Rock,23,16057,41.052427,-80.043821,Black,casual,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Fans,Pittsburgh Steelers,NFL,South Park Township,Library,Library,62,15129,40.303119,-79.997567,Black,avid,5,0,0,0,0,0,8,0,0,2,13,5,3,1,0,0
Fans,Pittsburgh Steelers,NFL,Spry,York,York,0,17402,39.958485,-76.658667,Black,convertible,47,3,11,0,8,0,12,8,6,16,4,24,17,4,15,9
Fans,Pittsburgh Steelers,NFL,Steubenville,Steubenville,Steubenville,22,43952,40.406817,-80.662786,Black,casual,35,19,14,15,15,20,10,1,2,21,10,13,4,0,0,0
Fans,Pittsburgh Steelers,NFL,Stowe Township,Mc Kees Rocks,Mc Kees Rocks,48,15136,40.444235,-80.146724,Black,casual,68,19,4,8,3,8,44,5,0,55,11,52,6,0,11,4
Fans,Pittsburgh Steelers,NFL,Sugarcreek,Franklin,Franklin,58,16323,41.335291,-79.783172,Black,avid,0,0,1,0,4,0,0,0,0,0,0,2,3,1,0,0
Fans,Pittsburgh Steelers,NFL,Summit,Lees Summit,Lees Summit,0,64063,38.911994,-94.351673,Black,convertible,4,9,16,0,5,0,0,0,21,0,11,15,4,3,2,2
Fans,Pittsburgh Steelers,NFL,Tannersville,Tannersville,Tannersville,0,18372,41.04009,-75.30574,Black,convertible,0,0,0,0,0,0,0,0,0,0,0,0,3,19,0,0
Fans,Pittsburgh Steelers,NFL,Tarentum,Tarentum,Tarentum,59,15084,40.60146,-79.75977,Black,avid,0,0,0,0,0,10,7,0,0,0,0,0,0,1,0,0
Fans,Pittsburgh Steelers,NFL,Thompsonville,Canonsburg,Canonsburg,26,15317,40.26257,-80.18728,Black,casual,3,0,0,8,0,2,4,0,0,4,4,15,9,0,0,5
Fans,Pittsburgh Steelers,NFL,Three Lakes,Greenacres,Greenacres,0,99016,47.622784,-117.138178,Black,convertible,0,0,0,0,0,17,0,0,0,0,0,0,6,0,0,0
Fans,Pittsburgh Steelers,NFL,Titusville,Titusville,Titusville,38,32780,28.548877,-80.853421,Black,casual,22,26,9,19,18,29,80,48,9,8,19,30,36,15,27,14
Fans,Pittsburgh Steelers,NFL,Trafford,Trafford,Trafford,50,15085,40.38562,-79.75893,Black,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Pittsburgh Steelers,NFL,Treasure Lake,Du Bois,Du Bois,41,15801,41.137561,-78.754752,Black,casual,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
Fans,Pittsburgh Steelers,NFL,Tripoli,Tripoli,Tripoli,0,51344,43.3324,-95.1542,Black,convertible,0,0,21,11,11,0,0,0,14,7,0,173,0,0,0,0
Fans,Pittsburgh Steelers,NFL,Upper Saint Clair,Pittsburgh,Pittsburgh,37,15241,40.332266,-80.081026,Black,casual,0,0,0,0,0,0,0,2,1,0,0,5,0,0,0,4
Fans,Pittsburgh Steelers,NFL,Wapwallopen,Wapwallopen,Wapwallopen,8,18660,41.142698,-76.039935,Black,casual,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Fans,Pittsburgh Steelers,NFL,Washington,Washington,Washington,36,20001,38.911936,-77.016719,Black,casual,172,120,55,23,47,64,42,12,40,65,34,127,98,54,57,137
Fans,Pittsburgh Steelers,NFL,Webster,Webster,Webster,0,14580,43.21821,-77.454075,Black,convertible,1,0,9,6,0,8,6,0,2,8,0,8,6,0,15,6
Fans,Pittsburgh Steelers,NFL,Weirton,Weirton,Weirton,32,26062,40.41896,-80.58952,Black,casual,2,0,3,3,0,10,4,8,0,10,5,5,3,7,0,0
Fans,Pittsburgh Steelers,NFL,West Mifflin,West Mifflin,West Mifflin,49,15122,40.362505,-79.898389,Black,casual,47,5,16,6,8,0,22,0,12,5,3,26,0,18,0,3
Fans,Pittsburgh Steelers,NFL,Westmont,Westmont,Westmont,52,60559,41.799876,-87.970713,Black,avid,5,0,0,11,0,0,5,3,7,20,40,6,10,11,11,0
Fans,Pittsburgh Steelers,NFL,White Oak,Mc Keesport,Mc Keesport,49,15131,40.338789,-79.796072,Black,casual,0,0,0,0,0,12,0,0,0,0,0,1,0,2,0,1
Fans,Pittsburgh Steelers,NFL,White Sulphur Springs,White Sulphur Springs,White Sulphur Springs,0,24986,37.782726,-80.312877,Black,convertible,0,1,2,0,0,6,3,13,0,13,0,1,0,0,0,0
Fans,Pittsburgh Steelers,NFL,Whitehall,Whitehall,Whitehall,45,18052,40.656746,-75.504128,Black,casual,16,6,1,16,6,0,0,3,2,24,9,33,2,2,10,5
Fans,Pittsburgh Steelers,NFL,Wilkinsburg,Pittsburgh,Pittsburgh,39,15221,40.435791,-79.86427,Black,casual,158,114,103,57,28,60,97,33,31,115,64,76,40,31,52,8
Fans,Pittsburgh Steelers,NFL,Willow Hill,Willow Hill,Willow Hill,8,17271,40.108243,-77.807221,Black,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Pittsburgh Steelers,NFL,Windber,Windber,Windber,40,15963,40.180418,-78.829021,Black,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Pittsburgh Steelers,NFL,Wise,Wise,Wise,0,24293,37.002843,-82.570697,Black,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Pittsburgh Steelers,NFL,Wolfdale,Washington,Washington,61,15301,40.135391,-80.146709,Black,avid,41,29,12,6,11,15,16,10,9,13,6,11,3,0,2,3
Fans,Pittsburgh Steelers,NFL,Zelienople,Zelienople,Zelienople,60,16063,40.7609,-80.10939,Black,avid,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
Fans,Denver Broncos,NFL,Alamosa,Alamosa,Alamosa,58,81101,37.479933,-105.790967,Black,avid,0,0,0,0,0,0,0,0,2,0,0,7,0,0,0,0
Fans,Denver Broncos,NFL,Alamosa East,Alamosa,Alamosa,65,81101,37.479933,-105.790967,Black,avid,0,0,0,0,0,0,0,0,2,0,0,7,0,0,0,0
Fans,Denver Broncos,NFL,Arvada,Arvada,Arvada,36,80001,39.522014,-105.223945,Black,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Denver Broncos,NFL,Aspen,Aspen,Aspen,11,81611,39.169324,-106.776744,Black,casual,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0
Fans,Denver Broncos,NFL,Aspen Park,Conifer,Conifer,30,80433,39.473542,-105.284448,Black,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Denver Broncos,NFL,Atkins,Atkins,Atkins,0,72823,35.24647,-92.93656,Black,convertible,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0
Fans,Denver Broncos,NFL,Atlantic,Atlantic,Atlantic,0,16111,41.520379,-80.282617,Black,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Denver Broncos,NFL,Aurora,Aurora,Aurora,30,80010,39.739249,-104.862881,Black,casual,59,30,30,23,65,20,27,11,25,16,49,43,14,11,9,0
Fans,Denver Broncos,NFL,Avon,Avon,Avon,14,14414,42.895631,-77.735104,Black,casual,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0
Fans,Denver Broncos,NFL,Avondale,Avondale,Avondale,0,85323,33.4356,-112.3496,Black,convertible,14,21,3,6,3,9,4,25,7,30,12,31,41,12,14,20
Fans,Denver Broncos,NFL,Belen,Belen,Belen,0,87002,34.651051,-106.695247,Black,convertible,5,0,0,0,0,0,0,0,0,0,0,3,1,4,0,0
Fans,Denver Broncos,NFL,Berkley,Berkley,Berkley,51,2779,41.828249,-71.064135,Black,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
Fans,Denver Broncos,NFL,Berthoud,Berthoud,Berthoud,32,80513,40.30832,-105.08109,Black,casual,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Fans,Denver Broncos,NFL,Black Forest,Colorado Springs,Colorado Springs,37,80908,39.020647,-104.705498,Black,casual,2,0,0,0,0,10,14,0,0,0,0,2,16,0,10,10
Fans,Denver Broncos,NFL,Black Hawk,Black Hawk,Black Hawk,35,80422,39.81599,-105.475322,Black,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Denver Broncos,NFL,Bloomfield,Bloomfield,Bloomfield,23,7003,40.808549,-74.187005,Black,casual,20,21,19,20,39,14,18,15,22,44,91,84,67,37,75,76
Fans,Denver Broncos,NFL,Breckenridge,Breckenridge,Breckenridge,13,80424,39.475323,-106.022472,Black,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Denver Broncos,NFL,Brighton,Brighton,Brighton,44,2135,42.3501,-71.15644,Black,casual,8,22,3,10,9,1,0,1,2,6,15,38,13,20,1,6
Fans,Denver Broncos,NFL,Brooklyn,Brooklyn,Brooklyn Heights,0,11201,40.63776,-73.943928,Black,convertible,58,38,25,20,8,21,43,21,21,40,38,41,39,19,39,67
Fans,Denver Broncos,NFL,Burlington,Burlington,Burlington,50,98233,48.47566,-122.32544,Black,avid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2
Fans,Denver Broncos,NFL,Butte,Butte,Butte,13,59701,45.997895,-112.598765,Black,casual,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0
Fans,Denver Broncos,NFL,Camp Pendleton North,Camp Pendleton,Camp Pendleton,7,92055,33.387723,-117.444758,Black,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Denver Broncos,NFL,Canyon,Canyon,Canyon,0,79015,35.004998,-101.91008,Black,convertible,0,0,5,0,2,2,0,0,0,0,5,0,3,0,0,0
Fans,Denver Broncos,NFL,Carbondale,Carbondale,Carbondale,16,81623,39.40221,-107.21116,Black,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Denver Broncos,NFL,Carlsbad,Carlsbad,Carlsbad,8,88220,32.416897,-104.46539,Black,casual,0,15,5,0,0,0,0,3,8,0,1,22,0,0,1,4
Fans,Denver Broncos,NFL,Cascade-Chipita Park,Cascade,Cascade,0,80809,38.89666,-104.9722,Black,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Denver Broncos,NFL,Castle Rock,Castle Rock,Castle Rock,35,80104,39.374779,-104.849988,Black,casual,0,2,0,0,0,0,0,0,2,0,0,4,0,0,0,0
Fans,Denver Broncos,NFL,Centennial,Aurora,Aurora,34,80015,39.62732,-104.779035,Black,casual,12,3,11,6,2,4,8,8,8,9,9,55,58,15,46,44
Fans,Denver Broncos,NFL,Centerville,Dayton,Dayton,0,45459,39.646371,-84.171733,Black,convertible,5,26,0,0,0,6,0,3,8,8,17,1,15,0,5,1
Fans,Denver Broncos,NFL,Cherry Hills Village,Englewood,Englewood,27,80113,39.644445,-104.965111,Black,casual,6,2,0,1,6,6,0,0,0,4,0,9,0,0,9,4
Fans,Denver Broncos,NFL,Cheyenne,Cheyenne,Cheyenne,16,82001,41.092356,-104.936269,Black,casual,3,0,0,0,1,16,0,1,0,0,8,3,14,0,4,0
Fans,Denver Broncos,NFL,Cimarron Hills,Colorado Springs,Colorado Springs,24,80915,38.849797,-104.717043,Black,casual,0,0,8,9,0,9,0,1,2,16,15,5,10,0,1,0
Fans,Denver Broncos,NFL,Clifton,Clifton,Clifton,42,7011,40.877949,-74.141237,Black,casual,2,0,0,5,0,2,0,2,6,4,2,13,7,13,21,8
Fans,Denver Broncos,NFL,Clovis,Clovis,Clovis,8,88101,34.497241,-103.294978,Black,casual,19,22,21,10,10,12,2,0,10,26,22,27,5,0,9,0
Fans,Denver Broncos,NFL,Coeur d'Alene,Coeur D Alene,Coeur D Alene,3,83814,47.691736,-116.654109,Black,convertible,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0
Fans,Denver Broncos,NFL,Colby,Colby,Colby,18,67701,39.40152,-100.973696,Black,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Denver Broncos,NFL,Colorado Springs,Colorado Springs,Colorado Springs,25,80901,38.861469,-104.857828,Black,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Denver Broncos,NFL,Columbine,Littleton,Littleton,44,80123,39.620596,-105.090085,Black,casual,0,0,0,0,0,0,1,0,5,0,9,1,2,0,3,4
Fans,Denver Broncos,NFL,Colville,Colville,Colville,0,99114,48.676916,-117.809315,Black,convertible,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Fans,Denver Broncos,NFL,Commerce City,Commerce City,Commerce City,50,80022,39.869835,-104.771527,Black,avid,19,3,17,3,0,4,0,0,6,0,1,53,4,3,0,19
Fans,Denver Broncos,NFL,Cortez,Cortez,Cortez,43,81321,37.373594,-108.662826,Black,casual,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Fans,Denver Broncos,NFL,Craig,Craig,Craig,64,81625,40.745223,-107.694794,Black,avid,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
Fans,Denver Broncos,NFL,Cripple Creek,Cripple Creek,Cripple Creek,57,80813,38.826084,-105.149874,Black,avid,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Denver Broncos,NFL,Delta,Delta,Delta,69,17314,39.72705,-76.32663,Black,avid,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
Fans,Denver Broncos,NFL,Denver,Denver,Denver,30,17517,40.23315,-76.13717,Black,casual,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Fans,Denver Broncos,NFL,Derby,Derby,Derby,42,14047,42.683522,-78.995736,Black,casual,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Fans,Denver Broncos,NFL,Divide,Divide,Divide,0,80814,38.923901,-105.185653,Black,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Denver Broncos,NFL,Durango,Durango,Durango,25,81301,37.318364,-107.880367,Black,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Fans,Denver Broncos,NFL,El Rio,Oxnard,Oxnard,0,93036,34.236999,-119.184377,Black,convertible,4,2,1,2,2,0,0,3,6,10,0,2,5,9,11,19
Fans,Denver Broncos,NFL,Ellis,Ellis,Ellis,0,67637,38.93807,-99.56067,Black,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Denver Broncos,NFL,Ellsworth Air Force Base,Ellsworth Afb,Ellsworth Afb,8,57706,44.15098,-103.09488,Black,casual,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0
Fans,Denver Broncos,NFL,Englewood,Englewood,Englewood,47,34223,26.982666,-82.3542,Black,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Denver Broncos,NFL,Erie,Erie,Erie,33,80516,40.05026,-105.04998,Black,casual,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Fans,Denver Broncos,NFL,Evans,Evans,Evans,46,80620,40.37637,-104.69219,Black,casual,3,0,0,0,4,0,0,0,1,0,0,0,4,0,0,0
Fans,Denver Broncos,NFL,Evanston,Evanston,Evanston,0,82930,41.015672,-110.644785,Black,convertible,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0
Fans,Denver Broncos,NFL,Evergreen,Hammonton,Hammonton,29,8037,39.63651,-74.80239,Black,casual,0,2,0,6,0,3,0,4,1,0,4,0,1,0,0,0
Fans,Denver Broncos,NFL,Farmington,Farmington,Farmington,19,14425,42.958041,-77.308256,Black,casual,0,0,0,0,4,8,0,0,0,2,0,0,0,2,0,0
Fans,Denver Broncos,NFL,Federal Heights,Denver,Denver,36,80260,39.867397,-105.005845,Black,casual,0,2,0,26,34,0,2,0,3,3,5,9,0,0,0,0
Fans,Denver Broncos,NFL,Firestone,Longmont,Longmont,34,80504,40.129416,-104.970816,Black,casual,0,0,0,0,0,0,0,0,0,0,5,0,0,6,4,3
Fans,Denver Broncos,NFL,Florence,Florence,Florence,36,85132,33.03145,-111.38734,Black,casual,1,0,0,3,1,4,0,0,2,0,0,7,34,2,5,0
Fans,Denver Broncos,NFL,Fort Carson,Colorado Springs,Colorado Springs,14,80913,38.729969,-104.753607,Black,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Denver Broncos,NFL,Fort Collins,Fort Collins,Fort Collins,25,80521,40.594597,-105.127416,Black,casual,0,0,3,7,3,0,0,2,7,4,0,0,0,0,0,0
Fans,Denver Broncos,NFL,Fort Edward,Fort Edward,Fort Edward,0,12828,43.26702,-73.58456,Black,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Denver Broncos,NFL,Fort Morgan,Fort Morgan,Fort Morgan,50,80701,40.262591,-103.847648,Black,avid,3,0,7,4,0,7,4,0,0,27,0,2,0,0,0,0
Fans,Denver Broncos,NFL,Fountain,Fountain,Fountain,30,80817,38.663856,-104.652221,Black,casual,7,0,20,0,3,0,0,0,6,12,27,26,25,36,13,1
Fans,Denver Broncos,NFL,Frederick,Frederick,Frederick,48,21701,39.443551,-77.33294,Black,casual,14,17,15,8,15,11,4,2,7,26,33,46,10,27,29,29
Fans,Denver Broncos,NFL,Fruita,Fruita,Fruita,34,81521,39.149614,-108.685164,Black,casual,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
Fans,Denver Broncos,NFL,Gallup,Gallup,Gallup,20,87301,35.534983,-108.737949,Black,casual,0,0,5,0,0,0,2,0,0,5,5,1,0,4,0,0
Fans,Denver Broncos,NFL,Garden City,Garden City,Garden City,18,11530,40.726801,-73.639723,Black,casual,2,0,0,0,5,0,0,0,0,1,0,0,0,4,0,3
Fans,Denver Broncos,NFL,Gering,Gering,Gering,30,69341,41.80602,-103.75796,Black,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Denver Broncos,NFL,Gleneagle,Englewood,Englewood,21,80112,39.581238,-104.862194,Black,casual,3,7,0,0,15,0,0,0,9,12,6,30,10,17,2,4
Fans,Denver Broncos,NFL,Granby,Granby,Granby,21,6035,41.966062,-72.796407,Black,casual,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Fans,Denver Broncos,NFL,Grand Junction,Grand Junction,Grand Junction,33,81501,39.069019,-108.583126,Black,casual,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Fans,Denver Broncos,NFL,Granite Quarry,Granite Quarry,Granite Quarry,0,28072,35.610921,-80.436124,Black,convertible,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
Fans,Denver Broncos,NFL,Great Bend,Great Bend,Great Bend,8,67530,38.393567,-98.775074,Black,casual,3,0,4,2,2,0,0,1,0,0,4,0,0,0,0,0
Fans,Denver Broncos,NFL,Great Falls,Great Falls,Great Falls,14,59401,47.511219,-111.2755,Black,casual,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
Fans,Denver Broncos,NFL,Greeley,Greeley,Greeley,44,80631,40.384991,-104.680631,Black,casual,16,1,9,10,6,4,8,0,8,6,0,20,2,7,0,5
Fans,Denver Broncos,NFL,Green River,Green River,Green River,29,82935,41.52858,-109.46625,Black,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Denver Broncos,NFL,Greenville,Greenville,Greenville,5,45331,40.156478,-84.649068,Black,convertible,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Fans,Denver Broncos,NFL,Greenwood Village,Englewood,Englewood,27,80111,39.613005,-104.877957,Black,casual,2,0,0,2,0,0,4,0,0,7,4,0,3,4,8,0
Fans,Denver Broncos,NFL,Gretna,Gretna,Gretna,0,70053,29.911385,-90.055722,Black,convertible,82,43,33,30,18,7,19,14,9,35,34,29,8,10,6,1
Fans,Denver Broncos,NFL,Griffith,Griffith,Griffith,0,46319,41.52837,-87.42365,Black,convertible,0,1,0,11,0,21,7,13,9,33,24,28,3,20,3,4
Fans,Denver Broncos,NFL,Gunbarrel,Boulder,Boulder,19,80301,40.049468,-105.201421,Black,casual,0,0,0,0,0,0,3,0,0,0,0,10,0,1,0,0
Fans,Denver Broncos,NFL,Gunnison,Gunnison,Gunnison,21,81230,38.528323,-107.037294,Black,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Denver Broncos,NFL,Hastings,Hastings,Hastings,8,32145,29.68875,-81.406081,Black,casual,2,20,7,3,8,0,2,0,0,0,0,0,1,1,0,0
Fans,Denver Broncos,NFL,Highlands Ranch,Littleton,Littleton,34,80124,39.53207,-104.891965,Black,casual,0,1,0,0,0,0,0,4,6,0,21,0,14,0,0,9
Fans,Denver Broncos,NFL,Hobbs,Hobbs,Hobbs,7,88240,32.703708,-103.485112,Black,convertible,30,9,5,3,7,0,3,5,4,4,20,4,32,4,1,0
Fans,Denver Broncos,NFL,Holland,Holland,Holland,0,14080,42.640179,-78.543738,Black,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Fans,Denver Broncos,NFL,Hopewell Junction,Hopewell Junction,Hopewell Junction,4,12533,41.58436,-73.80236,Black,convertible,0,0,4,0,0,0,0,1,0,2,7,9,1,0,8,11
Fans,Denver Broncos,NFL,Hornell,Hornell,Hornell,0,14843,42.32785,-77.6611,Black,convertible,0,0,0,0,2,0,0,2,0,2,0,2,0,0,0,0
Fans,Denver Broncos,NFL,Huron,Huron,Huron,6,44839,41.375658,-82.538619,Black,convertible,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Denver Broncos,NFL,Idaho Springs,Idaho Springs,Idaho Springs,22,80452,39.706574,-105.541583,Black,casual,0,0,0,0,0,7,0,0,0,0,8,0,0,0,0,0
Fans,Denver Broncos,NFL,Indian Harbour Beach,Satellite Beach,Satellite Beach,0,32937,28.17612,-80.59005,Black,convertible,0,0,0,0,5,0,0,0,0,0,5,0,0,1,4,0
Fans,Denver Broncos,NFL,Indian Hills,Indian Hills,Indian Hills,32,80454,39.62797,-105.24994,Black,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Denver Broncos,NFL,Jefferson,Jefferson,Jefferson,3,21755,39.353688,-77.567142,Black,convertible,0,0,0,0,0,0,0,0,0,1,4,0,0,4,0,0
Fans,Denver Broncos,NFL,John Day,John Day,John Day,0,97845,44.41599,-118.95301,Black,convertible,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Denver Broncos,NFL,Johnstown,Johnstown,Johnstown,29,43031,40.16145,-82.60439,Black,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Denver Broncos,NFL,Johnstown,Johnstown,Johnstown,38,43031,40.16145,-82.60439,Black,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fans,Denver Broncos,NFL,Kearney,Kearney,Kearney,5,68845,40.75141,-99.129054,Black,convertible,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
Fans,Denver Broncos,NFL,Keenesburg,Keenesburg,Keenesburg,49,80643,40.085322,-104.506123,Black,casual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
