dCategory,Team,League,City,City Alt.,Neighborhood,zipcode,US lat,US lon,Intensity,Fandom Level,Race,helper,match,"Struggling (Less than $10,000)","Getting By ($10,000 to $14,999)","Getting By ($15,000 to $19,999)","Starting Out ($20,000 to $24,999)","Starting Out ($25,000 to $29,999)","Starting Out ($30,000 to $34,999)","Middle Class ($35,000 to $39,999)","Middle Class ($40,000 to $44,999)","Middle Class ($45,000 to $49,999)","Comfortable ($50,000 to $59,999)","Comfortable ($60,000 to $74,999)","Doing Well ($75,000 to $99,999)","Prosperous ($100,000 to $124,999)","Prosperous ($125,000 to $149,999)","Wealthy ($150,000 to $199,999)","Affluent ($200,000 or more)"
Fans,Cleveland Guardians,MLB,Dennison,Colby,Colby,67701,39.40152,-100.973696,22,Convertible,White,0.64,67701,96,33,36,99,49,89,50,22,54,38,160,172,266,161,84,59
Fans,Cleveland Guardians,MLB,Doylestown,Doylestown,Doylestown,18901,40.31011,-75.12989,34,Casual,White,0.64,18901,160,84,132,184,208,141,71,158,202,118,298,422,834,626,559,856
Fans,Cleveland Guardians,MLB,Dunkirk,Dunkirk,Dunkirk,20754,38.7156,-76.67297,0,Convertible,White,0.64,20754,4,23,0,5,24,0,12,12,35,6,21,28,92,193,100,268
Fans,Cleveland Guardians,MLB,East Canton,Dumont,Dumont,80436,39.76471,-105.60028,20,Convertible,White,0.64,80436,0,0,11,0,0,0,8,0,7,0,14,13,9,0,8,0
Fans,Cleveland Guardians,MLB,East Cleveland,Dumont,Dumont,80436,39.76471,-105.60028,12,Convertible,White,0.64,80436,0,0,11,0,0,0,8,0,7,0,14,13,9,0,8,0
Fans,Cleveland Guardians,MLB,East Sparta,Dumont,Dumont,80436,39.76471,-105.60028,48,Casual,White,0.64,80436,0,0,11,0,0,0,8,0,7,0,14,13,9,0,8,0
Fans,Cleveland Guardians,MLB,Edgewood,Edgewood,Edgewood,21040,39.434799,-76.293579,16,Convertible,White,0.64,21040,151,84,54,114,157,127,136,157,138,68,232,233,342,540,211,317
Fans,Cleveland Guardians,MLB,Elyria,Ellis,Ellis,67637,38.93807,-99.56067,23,Convertible,White,0.64,67637,22,15,32,38,49,5,6,24,20,52,48,47,116,111,38,28
Fans,Cleveland Guardians,MLB,Enon,Enon,Enon,45323,39.857967,-83.933431,0,Convertible,White,0.64,45323,46,9,32,35,57,56,35,35,35,33,133,141,227,222,110,88
Fans,Cleveland Guardians,MLB,Euclid,Ellis,Ellis,67637,38.93807,-99.56067,17,Convertible,White,0.64,67637,22,15,32,38,49,5,6,24,20,52,48,47,116,111,38,28
Fans,Cleveland Guardians,MLB,Fairview Park,Cleveland,Cleveland,44126,41.442927,-81.852959,27,Casual,White,0.64,44126,114,80,170,202,175,137,51,148,192,223,260,511,607,415,508,526
Fans,Cleveland Guardians,MLB,Fort Jennings,Fort Jennings,Fort Jennings,45844,40.922538,-84.295652,0,Convertible,White,0.64,45844,13,6,17,15,26,12,9,36,24,26,71,64,134,81,68,90
Fans,Cleveland Guardians,MLB,Fort Shawnee,Lima,Lima,45806,40.654217,-84.150781,14,Convertible,White,0.64,45806,56,83,119,146,78,52,26,95,125,79,145,351,439,357,207,166
Fans,Cleveland Guardians,MLB,Franklin,Franklin,Franklin,37064,35.890746,-86.965691,0,Convertible,White,0.64,37064,315,99,173,236,230,246,89,419,435,374,679,964,1476,1080,1121,1661
Fans,Cleveland Guardians,MLB,Frazeysburg,Colorado Springs,Colorado Springs,80902,38.669371,-104.807971,0,Convertible,White,0.64,80902,118,8,35,8,38,58,54,22,199,16,236,227,194,198,157,13
Fans,Cleveland Guardians,MLB,Fredericktown,Fredericktown,Fredericktown,15333,40.025105,-80.011741,10,Convertible,White,0.64,15333,54,27,15,13,25,2,4,20,1,16,6,44,50,17,29,32
Fans,Cleveland Guardians,MLB,Garrettsville,Fruitvale,Fruitvale,75127,32.685045,-95.79425,23,Convertible,White,0.64,75127,9,22,5,35,25,33,32,6,20,24,102,34,59,26,24,17
Fans,Cleveland Guardians,MLB,Geneva,Geneva,Geneva,44041,41.7769,-80.949898,21,Convertible,White,0.64,44041,213,131,195,201,177,118,63,183,170,182,261,511,475,314,182,133
Fans,Cleveland Guardians,MLB,Genoa,Esmond,Esmond,60129,42.042932,-88.919791,17,Convertible,White,0.64,60129,0,0,0,21,1,0,8,0,0,0,1,1,12,15,2,4
Fans,Cleveland Guardians,MLB,Gibsonburg,Esmond,Esmond,60129,42.042932,-88.919791,14,Convertible,White,0.64,60129,0,0,0,21,1,0,8,0,0,0,1,1,12,15,2,4
Fans,Cleveland Guardians,MLB,Girard,Gillette,Gillette,82716,44.377283,-105.550237,27,Casual,White,0.64,82716,225,126,218,86,173,113,77,57,113,74,433,340,669,417,444,294
Fans,Cleveland Guardians,MLB,Grafton,Grafton,Grafton,44044,41.2745,-82.046168,26,Convertible,White,0.64,44044,37,49,43,88,92,78,40,89,115,68,217,228,402,276,260,253
Fans,Cleveland Guardians,MLB,Green,Green,Green,44232,40.932506,-81.461987,18,Convertible,White,0.64,44232,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
Fans,Cleveland Guardians,MLB,Green Springs,Gold Hill,Gold Hill,97525,42.43179,-123.0506,14,Convertible,White,0.64,97525,49,25,58,68,99,54,33,58,31,81,70,138,180,107,42,92
Fans,Cleveland Guardians,MLB,Greenwich,Greenwich,Greenwich,6830,41.042746,-73.62617,63,Avid,White,0.64,6830,83,58,61,191,168,100,55,54,78,87,216,224,402,472,364,449
Fans,Cleveland Guardians,MLB,Hanoverton,Gypsum,Gypsum,81637,39.615505,-106.895722,7,Convertible,White,0.64,81637,52,0,4,34,62,54,68,0,0,89,3,240,190,302,95,141
Fans,Cleveland Guardians,MLB,Harpster,Gypsum,Gypsum,81637,39.615505,-106.895722,0,Convertible,White,0.64,81637,52,0,4,34,62,54,68,0,0,89,3,240,190,302,95,141
Fans,Cleveland Guardians,MLB,Holgate,Holgate,Holgate,43527,41.23175,-84.129612,0,Convertible,White,0.64,43527,6,15,35,34,31,15,11,26,18,10,44,80,63,50,31,29
Fans,Cleveland Guardians,MLB,Howland Center,Follansbee,Follansbee,26037,40.335218,-80.570953,20,Convertible,White,0.64,26037,94,71,35,23,72,135,79,178,20,219,101,145,289,142,70,87
Fans,Cleveland Guardians,MLB,Independence,Independence,Independence,41051,38.923041,-84.54745,27,Casual,White,0.64,41051,84,147,86,127,131,234,108,163,146,186,559,806,1035,955,834,934
Fans,Cleveland Guardians,MLB,Jefferson,Jefferson,Jefferson,21755,39.353688,-77.567142,15,Convertible,White,0.64,21755,10,0,14,17,28,15,17,28,6,24,52,68,143,151,115,244
Fans,Cleveland Guardians,MLB,Kalida,Johnsonburg,Johnsonburg,15845,41.504669,-78.687183,14,Convertible,White,0.64,15845,33,36,16,51,33,30,17,86,38,51,91,84,136,125,33,12
Fans,Cleveland Guardians,MLB,Kenton,Johnsonburg,Johnsonburg,15845,41.504669,-78.687183,0,Convertible,White,0.64,15845,33,36,16,51,33,30,17,86,38,51,91,84,136,125,33,12
Fans,Cleveland Guardians,MLB,Kinsman,Johnsonburg,Johnsonburg,15845,41.504669,-78.687183,13,Convertible,White,0.64,15845,33,36,16,51,33,30,17,86,38,51,91,84,136,125,33,12
Fans,Cleveland Guardians,MLB,LaGrange,Lagrange,Lagrange,30240,33.024347,-85.073906,25,Convertible,White,0.64,30240,150,137,215,166,205,230,99,72,118,116,351,501,420,493,376,360
Fans,Cleveland Guardians,MLB,Lake City,Lake City,Lake City,32055,30.270103,-82.62413,0,Convertible,White,0.64,32055,184,177,174,64,143,76,45,122,93,42,190,330,412,159,193,139
Fans,Cleveland Guardians,MLB,Lakeside Marblehead,Johnsonburg,Johnsonburg,15845,41.504669,-78.687183,35,Casual,White,0.64,15845,33,36,16,51,33,30,17,86,38,51,91,84,136,125,33,12
Fans,Cleveland Guardians,MLB,Lakewood,Lakewood,Lakewood,18439,41.828081,-75.396741,22,Convertible,White,0.64,18439,4,6,0,12,2,5,4,0,1,8,0,13,17,2,3,6
Fans,Cleveland Guardians,MLB,Lawrence Park,Erie,Erie,16511,42.160153,-79.984376,14,Convertible,White,0.64,16511,108,125,87,83,60,115,40,108,156,58,238,299,309,211,252,239
Fans,Cleveland Guardians,MLB,Le Sueur,Le Sueur,Le Sueur,56058,44.390864,-93.903348,0,Convertible,White,0.64,56058,54,47,34,80,10,72,37,20,42,60,132,84,256,250,134,120
Fans,Cleveland Guardians,MLB,Leavittsburg,Laurel Hill,Laurel Hill,28351,34.80905,-79.54783,0,Convertible,White,0.64,28351,77,56,25,44,69,39,33,54,38,13,93,32,90,37,10,13
Fans,Cleveland Guardians,MLB,Lorain,Laurel Hill,Laurel Hill,28351,34.80905,-79.54783,18,Convertible,White,0.64,28351,77,56,25,44,69,39,33,54,38,13,93,32,90,37,10,13
Fans,Cleveland Guardians,MLB,Loudonville,Loudonville,Loudonville,44842,40.656997,-82.236734,28,Casual,White,0.64,44842,7,36,14,59,74,119,81,45,59,58,180,140,191,212,68,31
Fans,Cleveland Guardians,MLB,Lucas,Allen,Allen,75002,33.089587,-96.607767,0,Convertible,White,0.64,75002,100,51,113,222,125,209,97,164,324,233,519,932,1276,973,1241,1576
Fans,Cleveland Guardians,MLB,Lyndhurst,Cleveland,Cleveland,44124,41.501001,-81.469427,21,Convertible,White,0.64,44124,257,158,402,360,220,415,141,366,292,504,491,908,1397,1007,745,798
Fans,Cleveland Guardians,MLB,Macedonia,Macedonia,Macedonia,44056,41.311288,-81.492511,24,Convertible,White,0.64,44056,10,45,20,106,42,122,145,116,51,22,71,263,354,302,245,344
Fans,Cleveland Guardians,MLB,Mantua,Madisonville,Madisonville,77864,30.970828,-95.890751,16,Convertible,White,0.64,77864,75,44,72,55,27,8,8,54,47,15,127,160,222,93,88,65
Fans,Cleveland Guardians,MLB,Maple Heights,Madisonville,Madisonville,77864,30.970828,-95.890751,14,Convertible,White,0.64,77864,75,44,72,55,27,8,8,54,47,15,127,160,222,93,88,65
Fans,Cleveland Guardians,MLB,Massillon,Madisonville,Madisonville,77864,30.970828,-95.890751,21,Convertible,White,0.64,77864,75,44,72,55,27,8,8,54,47,15,127,160,222,93,88,65
Fans,Cleveland Guardians,MLB,Mayfield Heights,Cleveland,Cleveland,44124,41.501001,-81.469427,25,Convertible,White,0.64,44124,257,158,402,360,220,415,141,366,292,504,491,908,1397,1007,745,798
Fans,Cleveland Guardians,MLB,McClure,Madisonville,Madisonville,77864,30.970828,-95.890751,0,Convertible,White,0.64,77864,75,44,72,55,27,8,8,54,47,15,127,160,222,93,88,65
Fans,Cleveland Guardians,MLB,McDonald,Mc Donald,Mc Donald,15057,40.358657,-80.243904,24,Convertible,White,0.64,15057,53,25,134,135,143,114,46,82,95,74,164,394,409,278,330,659
Fans,Cleveland Guardians,MLB,Medina,Medina,Medina,14103,43.239442,-78.359871,21,Convertible,White,0.64,14103,111,72,81,132,172,133,60,45,143,97,239,285,360,289,154,145
Fans,Cleveland Guardians,MLB,Mentor,Mentor,Mentor,44060,41.679291,-81.328779,24,Convertible,White,0.64,44060,368,381,294,492,531,619,137,428,656,482,1314,1190,2463,1987,1501,1475
Fans,Cleveland Guardians,MLB,Mentor-on-the-Lake,Mc Queeney,Mc Queeney,78123,29.600748,-98.041576,26,Convertible,White,0.64,78123,40,17,16,20,22,26,27,0,24,0,10,20,49,58,97,31
Fans,Cleveland Guardians,MLB,Meyers Lake,Canton,Canton,44708,40.825707,-81.436938,24,Convertible,White,0.64,44708,227,207,177,301,342,243,92,243,205,285,558,694,720,597,361,414
Fans,Cleveland Guardians,MLB,Middleburg Heights,Mc Queeney,Mc Queeney,78123,29.600748,-98.041576,24,Convertible,White,0.64,78123,40,17,16,20,22,26,27,0,24,0,10,20,49,58,97,31
Fans,Cleveland Guardians,MLB,Middlefield,Mc Queeney,Mc Queeney,78123,29.600748,-98.041576,50,Casual,White,0.64,78123,40,17,16,20,22,26,27,0,24,0,10,20,49,58,97,31
Fans,Cleveland Guardians,MLB,Millersburg,Millersport,Millersport,43046,39.884758,-82.539214,51,Casual,White,0.64,43046,20,22,24,34,39,19,16,38,45,42,70,102,98,57,77,90
Fans,Cleveland Guardians,MLB,Mineral City,Milam,Milam,75959,31.512307,-93.861732,10,Convertible,White,0.64,75959,29,0,0,7,0,0,10,0,40,29,8,98,0,0,0,0
Fans,Cleveland Guardians,MLB,Minerva,Milam,Milam,75959,31.512307,-93.861732,26,Convertible,White,0.64,75959,29,0,0,7,0,0,10,0,40,29,8,98,0,0,0,0
Fans,Cleveland Guardians,MLB,Mogadore,Milam,Milam,75959,31.512307,-93.861732,28,Casual,White,0.64,75959,29,0,0,7,0,0,10,0,40,29,8,98,0,0,0,0
Fans,Cleveland Guardians,MLB,Montrose-Ghent,Milam,Milam,75959,31.512307,-93.861732,21,Convertible,White,0.64,75959,29,0,0,7,0,0,10,0,40,29,8,98,0,0,0,0
Fans,Cleveland Guardians,MLB,Mount Gilead,Savage,Savage,55378,44.751113,-93.367975,14,Convertible,White,0.64,55378,33,40,56,42,39,175,141,69,86,110,245,449,682,810,663,965
Fans,Cleveland Guardians,MLB,Mount Vernon,Mount Vernon,Mount Vernon,43050,40.37066,-82.481346,14,Convertible,White,0.64,43050,282,454,396,378,327,256,123,358,272,263,580,755,1093,760,578,525
Fans,Cleveland Guardians,MLB,Nevada,Nevada,Nevada,64772,37.83921,-94.35467,0,Convertible,White,0.64,64772,214,95,215,113,154,113,51,199,273,176,338,378,453,305,161,129
Fans,Cleveland Guardians,MLB,New Franklin,Savage,Savage,55378,44.751113,-93.367975,33,Casual,White,0.64,55378,33,40,56,42,39,175,141,69,86,110,245,449,682,810,663,965
Fans,Cleveland Guardians,MLB,New London,New London,New London,3257,43.41396,-71.98508,15,Convertible,White,0.64,3257,24,42,30,36,49,31,22,43,3,24,57,102,91,62,55,116
Fans,Cleveland Guardians,MLB,New Middletown,Savage,Savage,55378,44.751113,-93.367975,9,Convertible,White,0.64,55378,33,40,56,42,39,175,141,69,86,110,245,449,682,810,663,965
Fans,Cleveland Guardians,MLB,New Philadelphia,Savage,Savage,55378,44.751113,-93.367975,29,Casual,White,0.64,55378,33,40,56,42,39,175,141,69,86,110,245,449,682,810,663,965
Fans,Cleveland Guardians,MLB,New Washington,Savage,Savage,55378,44.751113,-93.367975,0,Convertible,White,0.64,55378,33,40,56,42,39,175,141,69,86,110,245,449,682,810,663,965
Fans,Cleveland Guardians,MLB,Newcomerstown,Savage,Savage,55378,44.751113,-93.367975,17,Convertible,White,0.64,55378,33,40,56,42,39,175,141,69,86,110,245,449,682,810,663,965
Fans,Cleveland Guardians,MLB,Newton Falls,Savage,Savage,55378,44.751113,-93.367975,30,Casual,White,0.64,55378,33,40,56,42,39,175,141,69,86,110,245,449,682,810,663,965
Fans,Cleveland Guardians,MLB,North Bloomfield,Nolanville,Nolanville,76559,31.07879,-97.60557,23,Convertible,White,0.64,76559,31,77,42,28,74,35,31,0,65,121,42,104,153,94,92,61
Fans,Cleveland Guardians,MLB,North Canton,Nolanville,Nolanville,76559,31.07879,-97.60557,22,Convertible,White,0.64,76559,31,77,42,28,74,35,31,0,65,121,42,104,153,94,92,61
Fans,Cleveland Guardians,MLB,North Lewisburg,North Lewisburg,North Lewisburg,43060,40.204788,-83.568531,0,Convertible,White,0.64,43060,31,25,13,24,11,47,20,22,67,26,79,57,71,65,64,37
Fans,Cleveland Guardians,MLB,North Lima,Nolanville,Nolanville,76559,31.07879,-97.60557,30,Casual,White,0.64,76559,31,77,42,28,74,35,31,0,65,121,42,104,153,94,92,61
Fans,Cleveland Guardians,MLB,North Madison,Madison,Madison,44057,41.781467,-81.073247,22,Convertible,White,0.64,44057,113,181,120,148,236,147,50,267,161,282,412,490,760,588,260,319
Fans,Cleveland Guardians,MLB,North Olmsted,North Olmsted,North Olmsted,44070,41.417347,-81.922461,25,Convertible,White,0.64,44070,272,213,196,248,270,228,91,209,316,262,458,831,1221,902,653,873
Fans,Cleveland Guardians,MLB,North Ridgeville,Nolanville,Nolanville,76559,31.07879,-97.60557,26,Convertible,White,0.64,76559,31,77,42,28,74,35,31,0,65,121,42,104,153,94,92,61
Fans,Cleveland Guardians,MLB,North Royalton,North Royalton,North Royalton,44133,41.314603,-81.745102,29,Casual,White,0.64,44133,128,196,125,155,375,240,91,413,333,402,578,797,1062,859,496,754
Fans,Cleveland Guardians,MLB,Norwalk,Norwalk,Norwalk,90650,33.906763,-118.076549,23,Convertible,White,0.64,90650,123,75,128,190,196,85,49,138,106,195,285,519,780,616,566,700
Fans,Cleveland Guardians,MLB,Oberlin,Nolanville,Nolanville,76559,31.07879,-97.60557,15,Convertible,White,0.64,76559,31,77,42,28,74,35,31,0,65,121,42,104,153,94,92,61
Fans,Cleveland Guardians,MLB,Olmsted Falls,Olmsted Falls,Olmsted Falls,44138,41.37505,-81.90819,32,Casual,White,0.64,44138,179,121,109,143,219,216,87,102,166,148,463,417,743,554,552,590
Fans,Cleveland Guardians,MLB,Orange,Orange,Orange,92865,33.827031,-117.851196,17,Convertible,White,0.64,92865,57,14,31,67,68,36,33,27,32,56,170,122,296,409,479,360
Fans,Cleveland Guardians,MLB,Orrville,Nolanville,Nolanville,76559,31.07879,-97.60557,23,Convertible,White,0.64,76559,31,77,42,28,74,35,31,0,65,121,42,104,153,94,92,61
Fans,Cleveland Guardians,MLB,Orwell,Orwell,Orwell,44076,41.53506,-80.86814,23,Convertible,White,0.64,44076,55,49,83,73,41,31,24,40,68,127,75,131,138,31,27,38
Fans,Cleveland Guardians,MLB,Ottoville,Nolanville,Nolanville,76559,31.07879,-97.60557,0,Convertible,White,0.64,76559,31,77,42,28,74,35,31,0,65,121,42,104,153,94,92,61
Fans,Cleveland Guardians,MLB,Painesville,Overton,Overton,75684,32.2746,-94.97855,23,Convertible,White,0.64,75684,29,13,67,31,50,19,12,108,64,63,44,102,145,93,79,96
Fans,Cleveland Guardians,MLB,Parma,Palo Pinto,Palo Pinto,76484,32.76735,-98.29866,20,Convertible,White,0.64,76484,0,0,4,0,0,0,10,1,8,20,8,25,44,7,0,34
Fans,Cleveland Guardians,MLB,Pigeon Creek,Pecos,Pecos,79772,31.446678,-103.57906,26,Convertible,White,0.64,79772,109,87,49,72,74,88,77,13,74,84,76,71,289,115,48,242
Fans,Cleveland Guardians,MLB,Poland,Youngstown,Youngstown,44514,41.009287,-80.618344,22,Convertible,White,0.64,44514,220,218,85,218,173,264,98,230,251,177,447,549,861,775,406,439
Fans,Cleveland Guardians,MLB,Polk,Polk,Polk,16342,41.320273,-79.926847,13,Convertible,White,0.64,16342,29,26,10,38,24,19,8,22,29,22,42,63,88,52,77,41
Fans,Cleveland Guardians,MLB,Port Clinton,Pecos,Pecos,79772,31.446678,-103.57906,26,Convertible,White,0.64,79772,109,87,49,72,74,88,77,13,74,84,76,71,289,115,48,242
Fans,Cleveland Guardians,MLB,Ravenna,Ravenna,Ravenna,49451,43.20596,-85.968106,17,Convertible,White,0.64,49451,69,36,33,53,38,96,42,45,61,58,111,117,209,170,105,69
Fans,Cleveland Guardians,MLB,Richfield,Richfield,Richfield,44286,41.235492,-81.621093,18,Convertible,White,0.64,44286,51,11,33,8,24,61,47,12,17,74,70,167,98,120,118,172
Fans,Cleveland Guardians,MLB,Richmond Heights,Saint Louis,Saint Louis,63117,38.629452,-90.334215,20,Convertible,White,0.64,63117,125,65,47,60,56,20,19,68,78,20,204,202,318,186,250,172
Fans,Cleveland Guardians,MLB,Roaming Shores,Rio Vista,Rio Vista,94571,38.209069,-121.777874,43,Casual,White,0.64,94571,99,51,63,68,44,96,72,105,29,202,207,262,479,447,61,307
Fans,Cleveland Guardians,MLB,Rocky River,Rocky River,Rocky River,44116,41.469497,-81.849209,27,Casual,White,0.64,44116,129,106,276,127,200,157,76,195,202,303,380,454,688,591,314,643
Fans,Cleveland Guardians,MLB,Saint Marys,Saint Marys,Saint Marys,45885,40.584975,-84.376744,0,Convertible,White,0.64,45885,144,58,67,146,114,219,81,106,190,165,229,358,579,463,274,240
Fans,Cleveland Guardians,MLB,Scotts,Rialto,Rialto,92376,34.111606,-117.377406,0,Convertible,White,0.64,92376,140,307,124,197,156,275,104,95,81,212,441,684,796,684,333,343
Fans,Cleveland Guardians,MLB,Sebring,Sebring,Sebring,33870,27.457947,-81.373012,17,Convertible,White,0.64,33870,274,350,396,358,312,288,135,337,230,230,476,716,612,356,180,171
Fans,Cleveland Guardians,MLB,Senecaville,Seaboard,Seaboard,27876,36.490454,-77.442173,0,Convertible,White,0.64,27876,0,0,0,0,0,13,19,0,10,0,26,29,28,3,0,2
Fans,Cleveland Guardians,MLB,Seville,Seville,Seville,32190,29.31692,-81.49257,23,Convertible,White,0.64,32190,0,5,0,0,0,18,30,8,19,0,10,78,17,0,9,54
Fans,Cleveland Guardians,MLB,Sharpsville,Seaboard,Seaboard,27876,36.490454,-77.442173,0,Convertible,White,0.64,27876,0,0,0,0,0,13,19,0,10,0,26,29,28,3,0,2
Fans,Cleveland Guardians,MLB,Sheffield,Seaboard,Seaboard,27876,36.490454,-77.442173,22,Convertible,White,0.64,27876,0,0,0,0,0,13,19,0,10,0,26,29,28,3,0,2
Fans,Cleveland Guardians,MLB,Sheffield Lake,Seaboard,Seaboard,27876,36.490454,-77.442173,23,Convertible,White,0.64,27876,0,0,0,0,0,13,19,0,10,0,26,29,28,3,0,2
Fans,Cleveland Guardians,MLB,Shelby,Seaboard,Seaboard,27876,36.490454,-77.442173,19,Convertible,White,0.64,27876,0,0,0,0,0,13,19,0,10,0,26,29,28,3,0,2
Fans,Cleveland Guardians,MLB,Sherburne,Seaboard,Seaboard,27876,36.490454,-77.442173,0,Convertible,White,0.64,27876,0,0,0,0,0,13,19,0,10,0,26,29,28,3,0,2
Fans,Cleveland Guardians,MLB,Sherman,Sherman,Sherman,75090,33.604131,-96.550405,0,Convertible,White,0.64,75090,207,209,199,115,243,177,103,72,362,109,388,594,479,423,214,148
Fans,Cleveland Guardians,MLB,Shreve,Seaboard,Seaboard,27876,36.490454,-77.442173,42,Casual,White,0.64,27876,0,0,0,0,0,13,19,0,10,0,26,29,28,3,0,2
Fans,Cleveland Guardians,MLB,Sisseton,Seaboard,Seaboard,27876,36.490454,-77.442173,0,Convertible,White,0.64,27876,0,0,0,0,0,13,19,0,10,0,26,29,28,3,0,2
Fans,Cleveland Guardians,MLB,Smithville,Smithville,Smithville,64089,39.38706,-94.473232,25,Convertible,White,0.64,64089,83,30,61,104,6,20,25,49,93,68,142,365,598,426,303,349
Fans,Cleveland Guardians,MLB,South Amherst,Solvang,Solvang,93463,34.648841,-120.170111,37,Casual,White,0.64,93463,44,42,33,24,20,13,15,35,30,29,103,102,298,131,132,257
Fans,Cleveland Guardians,MLB,South Canal,Solvang,Solvang,93463,34.648841,-120.170111,22,Convertible,White,0.64,93463,44,42,33,24,20,13,15,35,30,29,103,102,298,131,132,257
Fans,Cleveland Guardians,MLB,South Russell,Solvang,Solvang,93463,34.648841,-120.170111,26,Convertible,White,0.64,93463,44,42,33,24,20,13,15,35,30,29,103,102,298,131,132,257
Fans,Cleveland Guardians,MLB,Stone Creek,Stone Creek,Stone Creek,43840,40.404888,-81.602889,23,Convertible,White,0.64,43840,3,4,20,18,11,15,14,8,10,29,31,43,29,6,28,8
Fans,Cleveland Guardians,MLB,Stow,Stow,Stow,44224,41.172402,-81.450184,21,Convertible,White,0.64,44224,297,296,134,241,255,325,130,248,233,261,597,698,1455,964,807,1151
Fans,Cleveland Guardians,MLB,Strongsville,Strongsville,Strongsville,44136,41.313268,-81.831656,27,Casual,White,0.64,44136,126,109,243,111,113,168,72,168,127,190,547,444,881,567,522,936
Fans,Cleveland Guardians,MLB,Sugarcreek,Franklin,Franklin,16323,41.335291,-79.783172,72,Avid,White,0.64,16323,195,184,197,134,196,208,99,176,212,128,377,447,588,278,223,308
Fans,Cleveland Guardians,MLB,Tallmadge,State Center,State Center,50247,42.02551,-93.144785,19,Convertible,White,0.64,50247,3,11,29,29,10,51,40,31,8,14,20,55,81,47,88,63
Fans,Cleveland Guardians,MLB,Tiffin,Three Oaks,Three Oaks,49128,41.827553,-86.600498,44,Casual,White,0.64,49128,52,31,28,31,35,33,18,30,32,27,86,91,93,76,78,80
Fans,Cleveland Guardians,MLB,Tuscarawas,Tulare,Tulare,93274,36.133527,-119.299856,0,Convertible,White,0.64,93274,420,290,245,369,370,455,137,333,443,387,545,980,1078,1015,771,668
Fans,Cleveland Guardians,MLB,Twinsburg,Tulare,Tulare,93274,36.133527,-119.299856,20,Convertible,White,0.64,93274,420,290,245,369,370,455,137,333,443,387,545,980,1078,1015,771,668
Fans,Cleveland Guardians,MLB,Uhrichsville,Tulare,Tulare,93274,36.133527,-119.299856,15,Convertible,White,0.64,93274,420,290,245,369,370,455,137,333,443,387,545,980,1078,1015,771,668
Fans,Cleveland Guardians,MLB,University Heights,Tulare,Tulare,93274,36.133527,-119.299856,14,Convertible,White,0.64,93274,420,290,245,369,370,455,137,333,443,387,545,980,1078,1015,771,668
Fans,Cleveland Guardians,MLB,Valley City,Valley City,Valley City,58072,46.972286,-98.007534,31,Casual,White,0.64,58072,113,124,90,152,76,131,54,103,105,69,118,189,236,196,196,177
